imp_date,requestid,label,prob,keyword,rank,textlen,text,biaozhu,contextid,servicecode,responsetype,reqtype,status,describ,startstamp,kdkeyword,kdanswer,ms,kdprob,errorcode,kdresponsetype,createtime,updatetime,data_date,
20190221,6Cy8m19022116133003513117761550736839036,,-1,,-1,1,噢。,5,6Cy8m1902211613300351311776,3910,0,0,A,,1550736839036,(null),(null),3,-1,0,[B@4b86998f,2/21/19 16:13,2/21/19 16:13,20190221,
20190221,NI3s119022116132783513117701550736854806,TF2,-1,"我.{0,1}号码",3,11,呃，对你怎么知道我号码呢？。,1,NI3s11902211613278351311770,3910,0,0,F,,1550736854806,(null),(null),3,-1,0,[B@be59b50,2/21/19 16:14,2/21/19 16:14,20190221,
20190221,73aL619022116144521213118481550736909167,,-1,,-1,5,什么意思啊。,6,73aL61902211614452121311848,3910,0,0,A,,1550736909167,(null),(null),3,-1,0,[B@51d4cb84,2/21/19 16:15,2/21/19 16:15,20190221,
20190221,73aL619022116144521213118481550736914057,TF1,-1,是啊,7,2,是啊。,1,73aL61902211614452121311848,3910,0,0,F,,1550736914057,(null),(null),3,-1,0,[B@2484ea94,2/21/19 16:15,2/21/19 16:15,20190221,
20190221,6H96219022116143779713118751550736926536,,-1,,-1,1,喂。,5,6H9621902211614377971311875,3910,0,0,A,,1550736926536,(null),(null),3,-1,0,[B@31cca4f,2/21/19 16:15,2/21/19 16:15,20190221,
20190221,GE04A19022116155499213119091550736996123,,-1,,-1,2,资料。,5,GE04A1902211615549921311909,3910,0,0,A,,1550736996123,(null),(null),3,-1,0,[B@6cd9a981,2/21/19 16:16,2/21/19 16:16,20190221,
20190221,3I4Mp19022116155618813118781550736998160,,-1,,-1,19,我知道是什么时候是我，因为我的手机号码吗？。,5,3I4Mp1902211615561881311878,3910,0,0,F,,1550736998160,(null),(null),3,-1,0,[B@31097545,2/21/19 16:16,2/21/19 16:16,20190221,
20190221,862Z619022116173794713119861550737091252,TA1,-1,嗯是,7,3,嗯是的。,1,862Z61902211617379471311986,3910,0,0,A,,1550737091252,(null),(null),3,-1,0,[B@7fd00b38,2/21/19 16:18,2/21/19 16:18,20190221,
20190221,eDeR819022116183817613120421550737146438,TA2,-1,打错,3,5,啊，你打错了。,2,eDeR81902211618381761312042,3910,0,0,A,,1550737146438,(null),(null),3,-1,0,[B@495f0afa,2/21/19 16:19,2/21/19 16:19,20190221,
20190221,7an8519022116192140013120291550737190738,TA1,-1,对呀,7,6,哦哦，你发对呀。,1,7an851902211619214001312029,3910,0,0,A,,1550737190738,(null),(null),3,-1,0,[B@36625501,2/21/19 16:19,2/21/19 16:19,20190221,
20190221,7V7l119022116191696313120461550737191816,,-1,,-1,3,什么王。,6,7V7l11902211619169631312046,3910,0,0,A,,1550737191816,什么王,Tkd1,3,-1,0,[B@4994113e,2/21/19 16:19,2/21/19 16:19,20190221,
20190221,mt5v819022116193121413120511550737199193,TA1,-1,嗯对,7,2,嗯对。,1,mt5v81902211619312141312051,3910,0,0,A,,1550737199193,(null),(null),3,-1,0,[B@4d02f87c,2/21/19 16:19,2/21/19 16:19,20190221,
20190221,7V7l119022116191696313120461550737202046,TF3,-1,不用,4,4,哦哦不用。,3,7V7l11902211619169631312046,3910,0,0,F,,1550737202046,(null),(null),3,-1,0,[B@7cbb33fc,2/21/19 16:20,2/21/19 16:20,20190221,
20190221,T4VO219022116203552613121281550737258871,TA2,-1,男朋友,3,5,我男朋友了。,2,T4VO21902211620355261312128,3910,0,0,A,,1550737258871,(null),(null),3,-1,0,[B@6bba93b2,2/21/19 16:20,2/21/19 16:20,20190221,
20190221,cAPF319022116212123413121421550737317001,TA3,-1,不找了,4,9,嗯嗯嗯，我现在不找了。,3,cAPF31902211621212341312142,3910,0,0,A,,1550737317001,(null),(null),3,-1,0,[B@3bc26f09,2/21/19 16:21,2/21/19 16:21,20190221,
20190221,X2Z6e19022116210964913121521550737317955,,-1,,-1,7,你说啥，我没听懂。,6,X2Z6e1902211621096491312152,3910,0,0,A,,1550737317955,(null),(null),3,-1,0,[B@3f62df,2/21/19 16:21,2/21/19 16:21,20190221,
20190221,e0B8319022116214809613121351550737335137,TA2,-1,"不是.{0,4}不是",3,7,啊，不是不是缺陷。,2,e0B831902211621480961312135,3910,0,0,A,,1550737335137,(null),(null),3,-1,0,[B@2ac61c4e,2/21/19 16:22,2/21/19 16:22,20190221,
20190221,59L8519022116220110613122101550737353409,TA3,-1,不用,4,16,呃，名下，现在我有点忙点，晚点不用它了。,4,59L851902211622011061312210,3910,0,0,A,,1550737353409,(null),(null),3,-1,0,[B@2548438,2/21/19 16:22,2/21/19 16:22,20190221,
20190221,148x319022116213107913121581550737367273,,-1,,-1,2,你好。,6,148x31902211621310791312158,3910,0,0,A,,1550737367273,(null),(null),3,-1,0,[B@79063737,2/21/19 16:22,2/21/19 16:22,20190221,
20190221,148x319022116213107913121581550737372985,TF1,-1,"\b.{0,1}对",7,1,对。,1,148x31902211621310791312158,3910,0,0,F,,1550737372985,(null),(null),3,-1,0,[B@7c173260,2/21/19 16:22,2/21/19 16:22,20190221,
20190221,150Z019022116222176813121881550737382589,TF2,-1,"我什么.{0,4}注册",3,8,我什么时候注册的。,2,150Z01902211622217681312188,3910,0,0,F,,1550737382589,(null),(null),3,-1,0,[B@40fa4879,2/21/19 16:23,2/21/19 16:23,20190221,
20190221,2Xlla19022116224101313121951550737386941,TA3,-1,谢谢,8,5,啊，不不谢谢。,3,2Xlla1902211622410131312195,3910,0,0,A,,1550737386941,(null),(null),3,-1,0,[B@80d60de,2/21/19 16:23,2/21/19 16:23,20190221,
20190221,6o33819022116230140413122301550737415306,TA3,-1,"不.{0,1}需要",4,9,哦，我不需要了，谢谢哈。,3,6o3381902211623014041312230,3910,0,0,A,,1550737415306,(null),(null),3,-1,0,[B@4d4cc78d,2/21/19 16:23,2/21/19 16:23,20190221,
20190221,4dT9219022116225800313122171550737424036,TA1,-1,啊对,7,3,啊对呀。,1,4dT921902211622580031312217,3910,0,0,A,,1550737424036,(null),(null),3,-1,0,[B@60e63c91,2/21/19 16:23,2/21/19 16:23,20190221,
20190221,b34Aj19022116232547213122451550737445417,,-1,,-1,6,你说什么地方？。,6,b34Aj1902211623254721312245,3910,0,0,A,,1550737445417,什么地方,Tkd1,3,-1,0,[B@11a59c73,2/21/19 16:24,2/21/19 16:24,20190221,
20190221,NC6K819022116232126213122791550737445726,,-1,,-1,1,啊。,5,NC6K81902211623212621312279,3910,0,0,F,,1550737445726,(null),(null),3,-1,0,[B@3afe5165,2/21/19 16:24,2/21/19 16:24,20190221,
20190221,b34Aj19022116232547213122451550737459994,TF1,-1,单身,6,8,二十岁了，还单身吗？。,5,b34Aj1902211623254721312245,3910,0,0,F,,1550737459994,(null),(null),3,-1,0,[B@6badf01f,2/21/19 16:24,2/21/19 16:24,20190221,
20190221,289Za19022116233427013122671550737461737,,-1,,-1,3,宝宝平。,5,289Za1902211623342701312267,3910,0,0,A,,1550737461737,(null),(null),3,-1,0,[B@71b142b7,2/21/19 16:24,2/21/19 16:24,20190221,
20190221,pY86F19022116240593113122541550737475585,TA1,-1,\b嗯嗯\b,1,2,嗯嗯。,1,pY86F1902211624059311312254,3910,0,0,A,,1550737475585,(null),(null),3,-1,0,[B@de3efa,2/21/19 16:24,2/21/19 16:24,20190221,
20190221,383X419022116240616713123001550737484320,TA1,-1,怎么了,7,6,啊，是啊，怎么了。,1,383X41902211624061671312300,3910,0,0,A,,1550737484320,(null),(null),3,-1,0,[B@7b0170ac,2/21/19 16:24,2/21/19 16:24,20190221,
20190221,KRM6219022116240775713123241550737499411,,-1,,-1,1,啊。,5,KRM621902211624077571312324,3910,0,0,A,,1550737499411,(null),(null),3,-1,0,[B@5bb0cf00,2/21/19 16:24,2/21/19 16:24,20190221,
20190221,KRM6219022116240775713123241550737504355,TF1,-1,"\b.{0,1}对",7,1,对。,1,KRM621902211624077571312324,3910,0,0,F,,1550737504355,(null),(null),3,-1,0,[B@5a9c9283,2/21/19 16:25,2/21/19 16:25,20190221,
20190221,E835719022116243879513123271550737505853,,-1,,-1,2,什么。,5,E83571902211624387951312327,3910,0,0,A,,1550737505853,(null),(null),3,-1,0,[B@3e3c1198,2/21/19 16:25,2/21/19 16:25,20190221,
20190221,S8BF119022116242954713123361550737513861,TA2,-1,谁弄,3,20,可是我设置的时候不满意，跑的，他们谁弄错了啊。,2,S8BF11902211624295471312336,3910,0,0,A,,1550737513861,(null),(null),3,-1,0,[B@9b0ed84,2/21/19 16:25,2/21/19 16:25,20190221,
20190221,H796919022116251444813123731550737541070,TA1,-1,是啊,7,2,是啊。,1,H79691902211625144481312373,3910,0,0,A,,1550737541070,(null),(null),3,-1,0,[B@69e80902,2/21/19 16:25,2/21/19 16:25,20190221,
20190221,n0rg019022116251887713123641550737568032,TF1,-1,"现在.{0,1}还是",6,9,嗯，我现在还是单身呢？。,1,n0rg01902211625188771312364,3910,0,0,F,,1550737568032,(null),(null),3,-1,0,[B@614a45b3,2/21/19 16:26,2/21/19 16:26,20190221,
20190221,y0D3819022116260073913123471550737588518,,-1,,-1,1,啊。,5,y0D381902211626007391312347,3910,0,0,A,,1550737588518,(null),(null),3,-1,0,[B@7f4e6075,2/21/19 16:26,2/21/19 16:26,20190221,
20190221,K1I3219022116253434213123521550737589952,TA2,-1,打错,3,10,啊，没有不好意思打错了。,2,K1I321902211625343421312352,3910,0,0,A,,1550737589952,(null),(null),3,-1,0,[B@28776459,2/21/19 16:26,2/21/19 16:26,20190221,
20190221,ch15919022116262157113124361550737610156,TA3,-1,不用,4,2,不用。,3,ch1591902211626215711312436,3910,0,0,A,,1550737610156,(null),(null),3,-1,0,[B@7eebbbf7,2/21/19 16:26,2/21/19 16:26,20190221,
20190221,Nz91119022116262174513124041550737610714,TA1,-1,是啊,7,2,是啊。,1,Nz9111902211626217451312404,3910,0,0,A,,1550737610714,(null),(null),3,-1,0,[B@722a2197,2/21/19 16:26,2/21/19 16:26,20190221,
20190221,01A8819022116261878913123881550737613212,,-1,,-1,1,啊。,5,01A881902211626187891312388,3910,0,0,A,,1550737613212,(null),(null),3,-1,0,[B@616cd627,2/21/19 16:26,2/21/19 16:26,20190221,
20190221,S5cfO19022116262296213123631550737631901,TF3,-1,再见,7,7,知不知道，那再见。,5,S5cfO1902211626229621312363,3910,0,0,F,,1550737631901,(null),(null),3,-1,0,[B@64013fb8,2/21/19 16:27,2/21/19 16:27,20190221,
20190221,1HKH119022116271879513124841550737668449,TA1,-1,是啊,7,2,是啊。,1,1HKH11902211627187951312484,3910,0,0,A,,1550737668449,(null),(null),3,-1,0,[B@790dd8b2,2/21/19 16:27,2/21/19 16:27,20190221,
20190221,1YR0919022116274295113124081550737695148,TA4,-1,不好意思,9,8,哦不好意思，我现在。,5,1YR091902211627429511312408,3910,0,0,A,,1550737695148,(null),(null),3,-1,0,[B@149cd4d4,2/21/19 16:28,2/21/19 16:28,20190221,
20190221,9hq9519022116281280313125021550737730027,,-1,,-1,8,我问，你是哪个网站？。,6,9hq951902211628128031312502,3910,0,0,F,,1550737730027,哪个网,Tkd1,3,-1,0,[B@70a0fe35,2/21/19 16:28,2/21/19 16:28,20190221,
20190221,E4v8319022116285941413125601550737779440,TA3,-1,"不.{0,1}需要",4,10,我现在暂时不需要，谢谢。,3,E4v831902211628594141312560,3910,0,0,A,,1550737779440,(null),(null),3,-1,0,[B@677f60db,2/21/19 16:29,2/21/19 16:29,20190221,
20190221,hP9b419022116285805013125471550737780991,TA1,-1,啊对,7,2,啊对。,1,hP9b41902211628580501312547,3910,0,0,A,,1550737780991,(null),(null),3,-1,0,[B@15b73294,2/21/19 16:29,2/21/19 16:29,20190221,
20190221,cDs4S19022116300185113125981550737845067,,-1,,-1,8,哦，我说请问您是谁？。,6,cDs4S1902211630018511312598,3910,0,0,F,,1550737845067,您是谁,Tkd1,3,-1,0,[B@1188a3c8,2/21/19 16:30,2/21/19 16:30,20190221,
20190221,80T3s19022116302911013125771550737867726,,-1,,-1,7,我没说了，没有啊。,5,80T3s1902211630291101312577,3910,0,0,A,,1550737867726,(null),(null),3,-1,0,[B@ded709a,2/21/19 16:31,2/21/19 16:31,20190221,
20190221,xbay719022116305185913126231550737887569,,-1,,-1,1,啊。,5,xbay71902211630518591312623,3910,0,0,A,,1550737887569,(null),(null),3,-1,0,[B@321c61bb,2/21/19 16:31,2/21/19 16:31,20190221,
20190221,xbay719022116305185913126231550737891945,TF4,-1,"现在.{0,1}有事",5,20,二十号的我，现在有事情好吧，晚点再回复，你好吗？。,4,xbay71902211630518591312623,3910,0,0,F,,1550737891945,(null),(null),3,-1,0,[B@665e12d3,2/21/19 16:31,2/21/19 16:31,20190221,
20190221,1909y19022116311435813126311550737903621,TA4,-1,晚一点,5,24,嗯，我现在暂时暂时没空可以晚一点再联系嘛，现在在开车。,4,1909y1902211631143581312631,3910,0,0,A,,1550737903621,(null),(null),3,-1,0,[B@d1c722,2/21/19 16:31,2/21/19 16:31,20190221,
20190221,6D8mg19022116320331113126721550737963553,,-1,,-1,2,啊啊。,5,6D8mg1902211632033111312672,3910,0,0,A,,1550737963553,(null),(null),3,-1,0,[B@701b0ca2,2/21/19 16:32,2/21/19 16:32,20190221,
20190221,6D8mg19022116320331113126721550737968112,,-1,,-1,4,最少的是。,5,6D8mg1902211632033111312672,3910,0,0,F,,1550737968112,(null),(null),3,-1,0,[B@7e7d2d54,2/21/19 16:32,2/21/19 16:32,20190221,
20190221,9m2wv19022116325511813127141550738016517,,-1,,-1,10,嗯，你说你们是什么网站？。,6,9m2wv1902211632551181312714,3910,0,0,A,,1550738016517,什么网,Tkd1,3,-1,0,[B@668635ae,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,0Ve1319022116330274313126691550738020821,TA1,-1,啊对,7,2,啊对。,1,0Ve131902211633027431312669,3910,0,0,A,,1550738020821,(null),(null),3,-1,0,[B@2a1e2717,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,2798L19022116331076613127151550738023053,,-1,,-1,3,说话啦。,5,2798L1902211633107661312715,3910,0,0,A,,1550738023053,(null),(null),3,-1,0,[B@24850ea,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,2798L19022116331076613127151550738027122,TF2,-1,是别人注册,3,13,哦，是别人注册的不是我注册的。,2,2798L1902211633107661312715,3910,0,0,F,,1550738027122,(null),(null),3,-1,0,[B@15c8da7a,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,an5a119022116323222213126871550738028597,,-1,,-1,4,哦，那个是。,5,an5a11902211632322221312687,3910,0,0,A,,1550738028597,(null),(null),3,-1,0,[B@42b4b628,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,9m2wv19022116325511813127141550738028695,TF1,-1,是啊,7,2,是啊。,1,9m2wv1902211632551181312714,3910,0,0,F,,1550738028695,(null),(null),3,-1,0,[B@19c907f6,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,ukC9s19022116323036413126801550738031064,TA4,-1,"没.{0,1}空",5,7,哦，我现在没空啊。,4,ukC9s1902211632303641312680,3910,0,0,A,,1550738031064,(null),(null),3,-1,0,[B@59c6cb25,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,2h8B319022116331857713127451550738032159,,-1,,-1,5,啊，你哪里啊？。,6,2h8B31902211633185771312745,3910,0,0,A,,1550738032159,哪里啊,Tkd1,3,-1,0,[B@a8ec16d,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,an5a119022116323222213126871550738033599,TF3,-1,"无聊.{0,999}注册",4,8,是无聊时注册的啊。,3,an5a11902211632322221312687,3910,0,0,F,,1550738033599,(null),(null),3,-1,0,[B@6d6c23e2,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,2013919022116330000000000000000000000000,,-1,,-1,6,你说什么资料。,6,201391902211633000000000000,3910,0,0,A,,1550738034970,什么资料,Tkd1,3,-1,0,[B@3ccb6f0e,2/21/19 16:33,2/21/19 16:33,20190221,
20190221,2013919022116330000000000000000000000000,TF2,-1,打错,3,10,你打错了吧，我从来没有。,2,201391902211633000000000000,3910,0,0,F,,1550738048161,(null),(null),3,-1,0,[B@23bd67cb,2/21/19 16:34,2/21/19 16:34,20190221,
20190221,m12Y919022116334082013127591550738054396,TA2,-1,"不要.{0,6}打.{0,1}电话",3,14,你以后，你不要再打电话了，行不行。,2,m12Y91902211633408201312759,3910,0,0,A,,1550738054396,(null),(null),3,-1,0,[B@4469cfad,2/21/19 16:34,2/21/19 16:34,20190221,
20190221,6l06L19022116362099513128691550738215117,TA4,-1,"现在.{0,1}方便",5,19,嗯，我等两分钟我都找你吗，现在不方便，我这里。,4,6l06L1902211636209951312869,3910,0,0,A,,1550738215117,(null),(null),3,-1,0,[B@4f7b42ed,2/21/19 16:36,2/21/19 16:36,20190221,
20190221,De02c19022116363855713129251550738247631,TA4,-1,等一下,5,15,嗯，您好等一下可以吗，现在我有点忙。,4,De02c1902211636385571312925,3910,0,0,A,,1550738247631,(null),(null),3,-1,0,[B@7190acd2,2/21/19 16:37,2/21/19 16:37,20190221,
20190221,H0kck19022116365583013129111550738249954,TA4,-1,等一下,5,18,哦，这样好吧，我现在开会等一下，还紧张了啊。,4,H0kck1902211636558301312911,3910,0,0,A,,1550738249954,(null),(null),3,-1,0,[B@39db1e14,2/21/19 16:37,2/21/19 16:37,20190221,
20190221,LC9f619022116371605513128761550738265073,TA2,-1,打错,3,6,啊，不是打错了。,2,LC9f61902211637160551312876,3910,0,0,A,,1550738265073,(null),(null),3,-1,0,[B@33c5ba25,2/21/19 16:37,2/21/19 16:37,20190221,
20190221,5Y0F519022116373825713129831550738290414,TA1,-1,"\b.{0,4}是的",10,16,嗯，是的，这个就是昨晚注册的就是现在。,1,5Y0F51902211637382571312983,3910,0,0,A,,1550738290414,(null),(null),3,-1,0,[B@523e24b3,2/21/19 16:38,2/21/19 16:38,20190221,
20190221,H927b19022116381025913129701550738321075,TA1,-1,"\b.{0,1}对",7,1,对。,1,H927b1902211638102591312970,3910,0,0,A,,1550738321075,(null),(null),3,-1,0,[B@2dfe3b87,2/21/19 16:38,2/21/19 16:38,20190221,
20190221,Q9iR419022116380684713129561550738324771,,-1,,-1,5,哦哦知道了。,5,Q9iR41902211638068471312956,3910,0,0,A,,1550738324771,(null),(null),3,-1,0,[B@6c576c98,2/21/19 16:38,2/21/19 16:38,20190221,
20190221,215k519022116381607513130071550738327724,TA1,-1,\b嗯\b,1,1,嗯。,1,215k51902211638160751313007,3910,0,0,A,,1550738327724,(null),(null),3,-1,0,[B@4f6fd61d,2/21/19 16:38,2/21/19 16:38,20190221,
20190221,4941519022116380000000000000000000000000,TA4,-1,正忙,5,10,嗯，我现在正忙，稍后再加。,4,494151902211638000000000000,3910,0,0,A,,1550738350322,(null),(null),3,-1,0,[B@5a9805b,2/21/19 16:39,2/21/19 16:39,20190221,
20190221,m04SK19022116391235413129961550738380090,TA3,-1,"不用.{0,1}不用",4,13,啊，不用了，不用了，我是搞的完呢。,3,m04SK1902211639123541312996,3910,0,0,A,,1550738380090,(null),(null),3,-1,0,[B@52cd1fda,2/21/19 16:39,2/21/19 16:39,20190221,
20190221,3N5l319022116390992613130201550738382184,TA1,-1,是啊,7,5,是啊，标准的。,1,3N5l31902211639099261313020,3910,0,0,A,,1550738382184,(null),(null),3,-1,0,[B@7477a33,2/21/19 16:39,2/21/19 16:39,20190221,
20190221,39vP119022116391361613130331550738383922,,-1,,-1,1,喂。,5,39vP11902211639136161313033,3910,0,0,F,,1550738383922,(null),(null),3,-1,0,[B@4ea599d8,2/21/19 16:39,2/21/19 16:39,20190221,
20190221,69v2L19022116392799113130901550738400082,,-1,,-1,1,下。,5,69v2L1902211639279911313090,3910,0,0,A,,1550738400082,(null),(null),3,-1,0,[B@74ac7c19,2/21/19 16:40,2/21/19 16:40,20190221,
20190221,RlH2c19022116392423113130881550738401609,TA1,-1,嗯是,7,4,嗯，是的呀。,1,RlH2c1902211639242311313088,3910,0,0,A,,1550738401609,(null),(null),3,-1,0,[B@85690d8,2/21/19 16:40,2/21/19 16:40,20190221,
20190221,vztOH19022116400807713130721550738434584,TA2,-1,找到了,3,8,嗯，不单子了，找到了。,2,vztOH1902211640080771313072,3910,0,0,A,,1550738434584,(null),(null),3,-1,0,[B@347ce503,2/21/19 16:40,2/21/19 16:40,20190221,
20190221,wE5p419022116401029313130481550738457051,TA1,-1,\b嗯嗯\b,1,2,嗯嗯。,1,wE5p41902211640102931313048,3910,0,0,A,,1550738457051,(null),(null),3,-1,0,[B@412e337e,2/21/19 16:40,2/21/19 16:40,20190221,
20190221,yV35O19022116403011713130861550738459524,,-1,,-1,3,啊算了。,5,yV35O1902211640301171313086,3910,0,0,A,,1550738459524,(null),(null),3,-1,0,[B@2e450d85,2/21/19 16:40,2/21/19 16:40,20190221,
20190221,yV35O19022116403011713130861550738465028,TF1,-1,是啊,7,2,是啊。,1,yV35O1902211640301171313086,3910,0,0,F,,1550738465028,(null),(null),3,-1,0,[B@56405ce9,2/21/19 16:41,2/21/19 16:41,20190221,
20190221,J5gFN19022116403256213130621550738467990,TA3,-1,不要了,7,7,明天不要了，不是。,3,J5gFN1902211640325621313062,3910,0,0,A,,1550738467990,(null),(null),3,-1,0,[B@e3113b4,2/21/19 16:41,2/21/19 16:41,20190221,
20190221,18H5419022116400287313130691550738469945,TA2,-1,打错,3,6,打错了，打错了。,2,18H541902211640028731313069,3910,0,0,A,,1550738469945,(null),(null),3,-1,0,[B@81e1ed2,2/21/19 16:41,2/21/19 16:41,20190221,
20190221,56FcE19022116402790213130561550738475427,,-1,,-1,22,啊，我，我不不我现在先不那个了，呵呵，有点时间，为的啊。,5,56FcE1902211640279021313056,3910,0,0,F,,1550738475427,(null),(null),3,-1,0,[B@5c6dac2c,2/21/19 16:41,2/21/19 16:41,20190221,
20190221,56FcE19022116402790213130561550738475433,,-1,,-1,22,啊，我，我不不我现在先不那个了，呵呵，有点时间，为的啊。,5,56FcE1902211640279021313056,3910,0,0,F,,1550738475433,(null),(null),3,-1,0,[B@13e3a6ed,2/21/19 16:41,2/21/19 16:41,20190221,
20190221,7R4W219022116404021713131321550738478659,,-1,,-1,5,什么资料啊。,6,7R4W21902211640402171313132,3910,0,0,A,,1550738478659,什么资料,Tkd1,3,-1,0,[B@15c9ab96,2/21/19 16:41,2/21/19 16:41,20190221,
20190221,D116119022116412565513131021550738532601,TA1,-1,对的,7,4,对的对的。,1,D11611902211641256551313102,3910,0,0,A,,1550738532601,(null),(null),3,-1,0,[B@af3974d,2/21/19 16:42,2/21/19 16:42,20190221,
20190221,zJf7819022116413690113131131550738539663,,-1,,-1,4,你在哪里？。,6,zJf781902211641369011313113,3910,0,0,A,,1550738539663,在哪里,Tkd11,3,-1,0,[B@29727337,2/21/19 16:42,2/21/19 16:42,20190221,
20190221,Y7M2S19022116415382513131811550738547489,TA2,-1,"我.{0,4}老婆.{0,4}个",3,7,我现在老婆十个。,2,Y7M2S1902211641538251313181,3910,0,0,A,,1550738547489,(null),(null),3,-1,0,[B@55fbc163,2/21/19 16:42,2/21/19 16:42,20190221,
20190221,zJf7819022116413690113131131550738551473,TF4,-1,上班,5,10,不好意思啊，你上班时间。,4,zJf781902211641369011313113,3910,0,0,F,,1550738551473,(null),(null),3,-1,0,[B@77fbc260,2/21/19 16:42,2/21/19 16:42,20190221,
20190221,1996P19022116422219513131481550738576945,,-1,,-1,15,啊，我现在就是麻烦你电话联系行吗？。,5,1996P1902211642221951313148,3910,0,0,A,,1550738576945,(null),(null),3,-1,0,[B@61a46a2d,2/21/19 16:42,2/21/19 16:42,20190221,
20190221,r13Pm19022116421657213131861550738580756,TA1,-1,"帮我.{0,4}介绍.{0,1}朋友",6,26,那我现在是单身，但是我现在昨天有人帮我介绍女朋友了，谢谢。,1,r13Pm1902211642165721313186,3910,0,0,A,,1550738580756,(null),(null),3,-1,0,[B@5b7556e5,2/21/19 16:43,2/21/19 16:43,20190221,
20190221,1996P19022116422219513131481550738583394,,-1,,-1,9,诶，对，我现在在上班啊。,4,1996P1902211642221951313148,3910,0,0,F,,1550738583394,(null),(null),3,-1,0,[B@508e6431,2/21/19 16:43,2/21/19 16:43,20190221,
20190221,1996P19022116422219513131481550738583399,,-1,,-1,9,诶，对，我现在在上班啊。,4,1996P1902211642221951313148,3910,0,0,F,,1550738583399,(null),(null),3,-1,0,[B@794f5482,2/21/19 16:43,2/21/19 16:43,20190221,
20190221,HN42219022116424662513131691550738593990,,-1,,-1,2,啊那。,5,HN4221902211642466251313169,3910,0,0,A,,1550738593990,(null),(null),3,-1,0,[B@3b78bc84,2/21/19 16:43,2/21/19 16:43,20190221,
20190221,HN42219022116424662513131691550738602325,TF2,-1,"不是.{0,4}不是",3,20,不是不是你，你说哥们儿做什么呢，什么玩的顾客。,6,HN4221902211642466251313169,3910,0,0,F,,1550738602325,(null),(null),3,-1,0,[B@4acb0770,2/21/19 16:43,2/21/19 16:43,20190221,
20190221,6BFu919022116425306113131901550738604664,,-1,,-1,3,四七二。,5,6BFu91902211642530611313190,3910,0,0,A,,1550738604664,(null),(null),3,-1,0,[B@69c74df4,2/21/19 16:43,2/21/19 16:43,20190221,
20190221,nA09d19022116432509113132151550738632165,,-1,,-1,10,什么东西，你刚才说什么。,6,nA09d1902211643250911313215,3910,0,0,A,,1550738632165,什么东西,Tkd1,3,-1,0,[B@5554c2f5,2/21/19 16:43,2/21/19 16:43,20190221,
20190221,T98E719022116432370013132391550738635702,TA3,-1,不用,4,13,不用谢谢好吧，嗯，不用谢谢好了。,3,T98E71902211643237001313239,3910,0,0,A,,1550738635702,(null),(null),3,-1,0,[B@401630fa,2/21/19 16:43,2/21/19 16:43,20190221,
20190221,8FgGu19022116433869313132211550738639100,TA1,-1,是的,7,3,哦是的。,1,8FgGu1902211643386931313221,3910,0,0,A,,1550738639100,(null),(null),3,-1,0,[B@3bb2ad75,2/21/19 16:43,2/21/19 16:43,20190221,
20190221,nA09d19022116432509113132151550738642106,TF1,-1,\b嗯\b,1,1,嗯。,1,nA09d1902211643250911313215,3910,0,0,F,,1550738642106,(null),(null),3,-1,0,[B@41def3f5,2/21/19 16:44,2/21/19 16:44,20190221,
20190221,6w3i719022116434306313132251550738668982,,-1,,-1,11,没事，看一下没注册起的话。,5,6w3i71902211643430631313225,3910,0,0,A,,1550738668982,(null),(null),3,-1,0,[B@326ed251,2/21/19 16:44,2/21/19 16:44,20190221,
20190221,3Z09919022116443561313132751550738702432,TA1,-1,"\b.{0,1}对",7,1,对。,1,3Z0991902211644356131313275,3910,0,0,A,,1550738702432,(null),(null),3,-1,0,[B@430eb506,2/21/19 16:45,2/21/19 16:45,20190221,
20190221,1N0l819022116450951013133091550738749586,,-1,,-1,13,你说是什么什么珍爱网的老师？。,6,1N0l81902211645095101313309,3910,0,0,A,,1550738749586,什么珍爱网,Tkd1,3,-1,0,[B@6df96117,2/21/19 16:45,2/21/19 16:45,20190221,
20190221,o080A19022116452795913133241550738772834,TA1,-1,对呀,7,2,对呀。,1,o080A1902211645279591313324,3910,0,0,A,,1550738772834,(null),(null),3,-1,0,[B@1f36cb6c,2/21/19 16:46,2/21/19 16:46,20190221,
20190221,sv9H419022116455846313133621550738780804,TA1,-1,怎么啦,7,5,是啊，怎么啦？。,1,sv9H41902211645584631313362,3910,0,0,A,,1550738780804,(null),(null),3,-1,0,[B@29a6eb09,2/21/19 16:46,2/21/19 16:46,20190221,
20190221,2p7mH19022116455600713133571550738788712,TA2,-1,"没有.{0,1}没有",3,7,嗯，我没有没有了。,2,2p7mH1902211645560071313357,3910,0,0,A,,1550738788712,(null),(null),3,-1,0,[B@ff1c6f3,2/21/19 16:46,2/21/19 16:46,20190221,
