label,keyword
1,好的谢谢可以可以好谢谢
1,好的好的可以好谢谢
1,可以啊谢谢你了啊
1,可以那谢谢你了啊
4,我这会有点忙可以一个是通过什么方式的
6,具体情况什么怎么样具体情况
5,姓名叫前天不要前面不用救命吗
1,好的好的我先现在先先忙吧
5,先挂了吧我这儿出了点事儿我现在还在办事儿呢这段时间
1,好现在我儿还在加班没沙发九点在沙发
1,就晚上晚上最好不要打
6,我说是本地的吗
4,我在开车听清口大厅
1,好我看一下别给我说到时候又让我运费优惠啊什么的
5,嗯那工作月底差不多十八号丢了改成现在
1,哦哦是这样啊可以
1,好吧我暂时行这样吧
1,可以的好是这样坏了
1,好的好的那先这样啊
2,不需要你这样更舒服
2,就这样吧不需要了哦嗯
6,我说你说什么对这样
1,嗯好的那那那这样啊
5,可是你不是这样了吗
2,那不用了这样那了
1,好的好的那就这样啊
1,好就这样我不懂诶
1,可以但是我工作的地点在云南昆明
5,但是我家釜山杭州家在东北
1,可以我但是我上班呃很多次电话不好接
5,但是你发威士忌的手机他会会很慢
1,可以呀但是我我要求是在我们这附近的最好近一点的吧
1,好的但是吧好吧我去休息
1,可以啊但是我没有去关注啊
5,但是不是我看我这来电显示
4,但是在说吧你现在在上班的好意思啊
16,好但是一般来讲都是要六点以后给我打电话会好一点啊
3,啊到时候在看嘛啊
1,可以可以到时候再说了啊
3,到时候再说吧我真的很忙
1,好吧好吧到时候再说吧
3,那到时候再说吧挂了啊
1,嗯到时候再说吧哈谢谢
1,嗯到时候再说吧谢谢啊
1,到时候再说吧嗯好
1,再再说吧现在一件事你到时候打电话行了
3,我到时候再说吧
1,哦到时候再说吧好
1,嗯到时候再说吧嗯可以
3,啊那到时候再讲吧
2,嗯我现在不需要谢谢
2,是是现在不需要了现在不需要了啊这怎么谢谢你啊
2,嗯嗯现在不需要谢谢
2,聊了不需要了现在啊谢谢啊
5,是我以前别人先把它退出了都所以登上去看看找下
2,还是送吧因为我已经退出来了吧是吧
2,你你叫我看看支付宝还是怎么来的对不对然后你退出了
2,我听的不是图片没发嘛我现在所以现在还没有我想先退出再说了我怎么样
5,想了想退出泸州那边太远呢
2,我我那个网络我退出来了我没有去看呢
2,我问的是我退出的真奈网哎
2,不用了不用我觉得我在那上边填了如果太麻烦了我一会儿退出啊
2,不用了吧我觉得没有什么意思所以说我后面我都退出登录了
2,还没退出了我暂时先不需要
2,我是主要带了两个女孩然后一般买了接受不了所以那个我就退出来
2,不需要我那天只是看到那个广告然后登的好玩的然后登上去了怎么退出来我都不知道怎么退出来
2,嗯不要不要谢谢我
2,嗯不要了不要了谢谢
2,不要吧呃不喜欢骚扰好吗谢谢
2,谢谢啊先不要先不要谢谢
1,嗯好的没问题啊
1,啊行可以没问题好
1,哦好的好的没问题
1,嗯可以可以好的没问题
1,嗯好的没问题好的
1,可以没问题这个
1,可以没问题没问题
1,嗯可以的没问题
1,呃这个可以行没问题
1,好吧可以没问题啊
1,可以了没问题呀
1,哦可以啊没问题
1,可以啊没问题呀
1,可以没问题挺好谢谢啊
1,好好好可以啊没问题啊
1,啊可以啊没问题
6,什么情况啊什么呀我都没没弄明白呢
6,什么意思分销不能说明白吧
6,呃我不太明白你的意思
6,啊你这嗯什么意思啊我没听明白
6,我没听明白了有什么事是什么情况什么意思啊
6,嗯我刚没明白你是什么
6,我等会我还没弄明白你说的你你说的是什么什么关注
6,我就听不明白你说什么
4,但见啊什么意思呀我没听明白就在工作
6,嗯不明白你是什么意思
26,可以个屁啊你在说什么呢我听不明白
6,不是你要跟我说明下你你是什么身份的是什么意思我都不明白
2,诶没有没有没有没有好谢谢
2,我们是法庭的没有所以没有离婚证
2,啊我没有我没有注册
2,没有吧我我有吗
6,不是你你的意思是什么
6,我不知道什么情况什么什么意思
6,具体情况是什么意思我要怎么说
6,你现在打电话是什么意思呢
6,一有什么什么意思
6,什么意思啊你这个
6,这个电话打过来是什么意思
6,我还没没卖什么意思
6,嗯我不懂是什么意思
6,什么意思吧你说
6,不是你你打电话给我什么意思
6,什么意思卖金鑫
1,好好好的好的好
1,啊那好的好好好
1,好好好ok好好好我现在看见
1,好好好我知道了好好好就是电话是吧我看一下吧我在开车
1,哦好的好的好好
2,有哪八百年千万不用了啊可以啊好啊好好好好
2,啊没什么你不用了不用了好好好好了好了好好好
14,啊啊好好了啊我现在忙好了
1,哦好的好的哦好好好
1,哦好吧好吧好吧好好
1,好好好你想改呀
1,好好好好好好谢谢哈
1,哦行可以的好好好好
1,好的好的啊好好好
1,哦好好好好好咳咳我想起来了哦不好意思哈现在还没有好
1,好好好现在在忙
1,好了好了好了谢谢谢谢
1,嗯好的好的谢谢啊好的
1,行嗯那谢谢你了
1,好的好的行谢谢啊
1,好的谢谢你了啊
1,哎好的好的好的谢谢啊
1,好的好的那谢谢你了啊
1,好的好的行谢谢
1,好的谢谢好谢谢你啊
1,可以好谢谢啊谢谢谢谢啊
1,好的好的好嘞谢谢
1,行那谢谢你了啊
1,哎好嘞好嘞好嘞好嘞谢谢啊
1,好的好的好谢谢哈
2,那个我是弄弄完了我不需要了谢谢
2,不不需要不需要那个说是房子正好完了呀
2,不需要你那个你爸爸我那个撤掉吧好不好
2,好那个不需要谢谢啊
2,不是这个不需要了吧我是那个玩的
2,不需要不需要不需要我自己那个就可以了这只是一个辅助手段哈
2,啊那个啥我不需要那个可以注册注销吗
2,不之后了那个不需要
2,却不需要没那个心情
6,你是人工啊还是那种语音语音助手啊
6,你们这是语音还是人工呀怎么就一直在说一句话呀
6,你是人工还是语音啊
6,你是语音还是人工啊就这个事
6,我说你是说要什么人工提现是吧
6,你是电脑还是人工啊
6,是人工还是电脑
6,你是人工还是那个字
6,你这是电脑还是人工
6,你这是人工还是
4,现在暂时在上班报一下
4,我说我这会正上班的
1,啊行吧现在那个上班听不见
1,好我现在上班好吧
4,那那那那那不好意思我现在正上班挂了啊
1,啊可以我现在上班呢
1,好好好现在上班哈
1,好的好的现在我在上班啊
4,啊再说嘛我现在在上班好吗
1,好好好我现在在上班
4,我现在忙的我现在上班又再说好
4,我现在在上班不好意思
2,嗯不需要了好吧谢谢
2,啊不需要的好的谢谢啊
2,嗯不需要了啊谢谢啊
2,呃不需要了啊谢谢
2,啊那个我不需要了啊不需要帮我那啥了谢谢啊
2,啊不需要啊谢谢啊
2,啊不需要了不需要了好吧谢谢啊
2,我不需要不需要谢谢了
3,嗯到时候再联系吧啊嗯
1,好的到时候联系呢
1,好好好好到时候有到时候再联系哈
3,嗯到时候联系吧
3,到时候电话再联系吧好好好
3,呃到时候再再联系呗
1,可以到时候联系吧
3,哦哦到时候再联系吧
3,我我这段时间不是很方便到时候再联系好吗
3,嗯那到时候再联系了
3,到时候再联系了好吧
2,不用啊到时候再联系啊
3,嗯到时候联系吧哈
6,我说你这边什么情况婚姻介绍所吗
6,你让我说了些情况呢
6,什么情况你说一下吗现在
6,可是他的情况现在怎么样
6,你这个是什么情况来的
6,啊那个那你现在想问我家孩子情况呗
1,可以呀如果说我就说你我的情况你们了解吗
6,啊我怎么什么情况啊
6,嗯那你现在你打电话我是是什么情况呢
6,我不知道你说什么这个什么意思我不知道
6,我都不知道什么啦
6,哦我知道你们这个有什么要求
6,嗯我不是我不知道你们做什么呢我进那个
6,不不是你你知道谁跟我合适吗就是我在什么你都不知道嗯
5,那什么证不知道
6,不知道是什么东西不好意思啊
6,啊啊我不知道你做什么
6,现在我都不知道在说什么
1,可以的可以的好的好好
1,好可以可以好好好
1,可以可以好的好的好好好
1,哦好的可以可以可以好好
1,可以可以好好就这样我现在在忙
1,可以可以好好好好好
1,好好的可以可以
1,知道可以可以可以好好好好
1,可以可以谢谢好好的好
1,哦好好好可以可以
1,可以可以好的好的好好
1,啊可以可以可以谢谢啊好好好
1,好好好可以挂了啊
1,可以可以可以好好
1,好好可以的可以的
1,啊可以可以好好谢谢啊
1,你们说可以啊可以了可以了好谢谢啊好好好好谢谢啊
1,可以可以可以你这个经常给我打电话不太好
1,这个是可以的可以的好的好的
1,可以但是我更可以可以更改电话吗我这个手机准备不用了
2,这个可以取消吗
1,可以可以我这个那啥注注册不上呢
1,可以啊你看一下这个文章吗
1,可以的你现在可以帮我你这个是什么
1,可以可以就是这个这个好像是要办会员是不是
1,哎我可以你这个你这个是深圳好吗你是
1,就按照这个就可以了
1,可以吧可以吧我现在上班也不也不好说这个好吗
1,那行吧现在这个在工作不方便说话好吧
5,啊我现在说话啊
4,哦我现在在上班不好不好说话
4,这样我现在忙着不方便说话啊
5,诶后面后面说话啊
5,他妈的qq人说话是吧
1,那可以发以后再说话
6,你你是真人跟我说话还是系统的给我打电话
6,你听我讲都不让我说话呢
6,你是你怎么知道我电话
6,喂喂喂你好你怎么知道我的电话的
6,嗯你这边是你怎么会有我的电话
6,嗯你怎么知道我电话呢
6,呃你怎么有我电话
6,你为那像个站啊你怎么知道我的电话呀
6,我说你怎么有我电话
6,嗯你怎么知道我电话
16,可以你怎么知道我电话的
5,不知道我的电话
6,你怎么知道我的电话
6,你你怎么有我的电话呢
16,可以我说请问一下你怎么知道我的电话的
16,好的您怎么知道我电话啊我是在这网上的嘛是吧
16,可以哎你们怎么知道我这个电话的
6,你们这些忽悠人的我就有点不相信了好吗
5,嗯这些都不是很喜欢呢
2,算了吧因为这些东西好多东西的
5,嗯完了之后你把他电话这些
2,单方面再说吧我现在就这些可能就是说对这些还不太感兴趣
2,谢谢你我真不难搞了这些人都不可靠谁都没有用还得靠自己我不想再找了谢谢你
2,可以的但但是我就这边不用把我已经有目标了这些
1,的好的可以可以这些资金
2,那个不用了我说那个我看吧现在暂时不考虑这些东西吗
2,你好暂时先不用了吧
4,哎你好有没逼的上班
1,你好可以的谢谢
1,嗯好的好的好的你好
1,好的好的谢谢你好
6,哎你你好你说下你是什么晚
5,您好您好您好你好你好哦我现在是单身怎么啦
5,你好你那个六这个卡优惠
5,你好稍等一下我再了解吗
5,哎你好就是我家你
1,好好的好的现在我也没空看
4,哦哦我现在没空
4,我天天上班没空
14,后面再说吧现在没空拜
1,可以的现在我没空
4,啊哎我现在没空啊这个很告诉
4,现在是这样昂现在没空啊
2,目前目前不用吧我想我就是想了解一下这个这个方面因为之前没有
2,噢这样子啊目前考虑工作的事情是吧
2,目前目前不需要我后后续有有需要的话打你这个电话
2,呃我目前不需要
2,不要了现在目前不了谢谢啊
1,可以呀好像目前单身呢
1,啊行行好嘞那个到时候你得给我打电话吧好吧
1,哦行行行好就这样啊
1,幺三行行好的谢谢啊
1,好的行行好嘞谢谢
1,啊行啊行行好嘞
1,行行好的好的好的谢谢谢谢啊
1,啊行行好吧好吧
1,哦行行行好好了
1,行行好的好的好嗯
1,啊行行行好的没问题
1,啊行行好嘞知道吧
1,哎行行行好的好的那谢谢你了啊
1,好的好的好的行行好谢谢
1,好好行行好谢谢谢谢
1,啊行行好的谢谢
1,行行行好的好的好的哎
1,好好行行好的好的
1,好的可以谢谢您啊
1,可以可以好的谢谢您哈
1,好的好的谢谢您啊
1,可以好的谢谢老师谢谢您好的谢谢你
1,可以啊可以啊谢谢您
1,哎可以谢谢谢谢谢谢您您是在那个在深圳吗
1,可以谢谢您谢谢
1,好的好的谢谢您
1,好的行好谢谢您啊
1,好吧可以可以啊谢谢您啊
1,诶可以可以好的谢谢您了
1,可以行好的谢谢您啊
1,可以可以好的好的谢谢您谢谢您因为我现在有点忙我这工作的电话啊
1,行行好谢谢您啊
1,可以可以没有了谢谢您啊
1,可以我那我现在有点忙啊
1,好好到时再说吧啊我现在有点忙
1,嗯好的好的你现在有点事你过一会再说吧
1,好可以现在我有点不方便好吧
1,好吧因为我现在没有在不见了所以说也有点不方便
14,好了现在有点忙
1,好好谢谢啊我现在有点忙
1,啊好的好的好的我现在在有点事哦在忙哦好的可以的好谢谢你啊
2,现在像现在想不用了吧行我这边有点事儿
1,好嘞好好谢谢我现在有点忙待会等一下
1,可以的我我就是有点忙了我得上班
1,到时候再说吧好吧我们现在在上班有点忙
1,行行好好现我有点事有点忙啊
1,好的我现在有点忙
5,你知道你知道多少年龄吗
1,好的知道了知道了可以了哈
5,啊你你知道你啦
5,我是想问一下你是不知道这是我帮助
3,我的哦好我知道了
5,你知道啊等年龄呢
1,啊好的我知道了
3,哦哦知道知道嗯嗯
16,可以但是我想问一下你是从哪里知道这个电话他知道消息的
6,嗯嗯我知道知道我说你都不让人家在上面聊天的你根本就卖贵中哎
1,啊行行行我我说这个注册的什么
1,啊行行行那行谢谢啊拜拜
1,好的好的行行行也是天猫
1,行行行我知道了啊
1,行行行那我再问一下吗谢谢你啊
1,行行行就这样吧再见
1,行行行那我再来呢
1,啊行行行了好了
16,行行行咱沈阳的是吗
1,要的要的行行行
1,行行行我现在在忙不好意思
1,行行行你说的是百合网吗
1,行行行我现在有点急事好拜拜
1,行行行我现在开车有点忙
16,行行行你是坐爱网的客服啊
1,啊行行行因为我现在在外边吧
6,是什么时候的事啊
14,好那下午上班的时候不行就那个什么吧不上班的时候给
6,什么时候开始收费证明现在问吗
16,哦行行行什么时候打电话
6,啊一般都什么时候这电话比较
6,我我是什么时候录的
6,你你什么时候帮我找一个
6,我想问一下我这个处理员什么什么时候注册的
6,我什么时候有注册什么东西呢
6,嗯是什么时候注册的
5,嗯身份时候在看呢
6,我说什么时候打电话
2,我我我本人没注册过呀
1,好的我不是我不我不是本人上海人
2,啊两个三十七八了目前就应该做个吧我不是本人
5,不是我本人我这个我都怀疑我在手机我在现在我的几个牌子
1,好的行你妈她本人打电话给我
6,你是做什么活动的
6,你现在跟我说你想说什么
6,好像那个要什么注册什么
6,就什么什么你你们那边
6,什么呀你说什么呢
6,可是我什么都没有啊
6,我给具体情况有什么
6,你说吧什么事吗你说
5,这个月我就没有再任何什么什么版
16,好的好的我我也没听清你说什么
1,什么你告诉我好的好的
6,我说我没搞明白就这个东西就这个就这个就是我我是在西瓜视频上面看我我在西瓜视频上面看那个看那个视频发现有这么个软件的然后我就没搞明白这个软怎么用是必须要下周外网这个a p p吗
2,哦这个我暂时没有这个需求现在我在外地你是贵阳的嘛对吧
5,做了这个首页好
5,呃这个先不让他了我现在
5,你你这个授权吗
2,不是这个这个这个你说那个网网银卡好长时间没登过了
5,我这个客户没动过
5,这个这个是就是大庆的喔
2,不需要了这个选择看过不好意思了
2,因为现在我没这个心情呢
2,不用你这个幺七六的
1,可以三个月推明的那个广东的太远了这样
6,哦这就是一个广东吗
5,你那边怎么是广东深圳那边的啊我还以为发了电话了吧
6,你这不是广东的吗你这个
16,可以呀你你这个电话号码是广东深圳的啊
5,快点了我就广东了解的
6,嗯你们你这里你这个电话是广东深圳的
6,你你这边是广东深圳呢
1,可以的我在广东做事的
6,你这边不是在南京的吗是在广东啊
2,我的结婚了不用了
2,我对结婚了我才会需要什么注册我就吃过那个开玩笑吧怎么结婚了呀
2,不用打电话了我不结婚
2,你整错了吧我的结婚二年了怎么这样啊好了
2,我马上结婚了货币了
2,五回来呀结婚了吗
2,我暂时还还不怎么想结婚呢
2,我不知道是我结婚了
26,不用给我找被骗了我这辈子不结婚了
3,嗯这个以后再说吧
1,行谢谢啊我现在有点忙那个然后以后再说这是按了啊拜拜
14,以后再说吧我现在忙呢
5,啊对对对以后买啊
3,啊你以后再说吧好吧
1,可以啊以后以后再说呗好
5,方便是吧以后是吧
3,行以后再说吧好再见
3,啊好以后再说了啊
3,以后再说吧以后再说吧啊
3,行我啊这边改签有什么事以后再说吧
1,点以后六点以后啊上班不可以接电话
3,嗯以后再说吧好吧
2,暂时不用不用了我那些弄的玩的
2,嗯不用了我暂时不找了
2,暂时先不用了谢谢我那先不用了
2,暂时不用吧这个不用了
2,好暂时不用暂时不用还啊我在我就看了一下而已的
2,我暂时不用因为我现在出了一个
2,暂时先不用了因为那是注册的玩的
6,哦我想知道你是咋弄的我号码号码的
5,嗯号码提醒你哈
6,问你这个号码是成都的吗
6,我不禁你是怎么知道我的号码没
6,你不要用手机拿过来这是你的这个号码吧
2,没有我们没注册过好啊你以后不要打这个号码
6,你怎么知道我的号码呀
2,不用也不用了不用了以后不要打电话如果有合适吗你把我号码给他或者把他号码给我没有吗就是
6,欠你的号码发给我啊
6,嗯就这个号只能是深圳的号码
6,啊你你这个号码怎么是红的呀
16,好为什么你们什么老师的电话都是用时号码打了不是你们官方的号码打开
6,哎呦你怎么有我号码
2,你能搞错了吧这号码刚买的
6,我说你怎么是深圳的的那个电话呀号码呀
6,嗯我是说你这个号码怎么是深圳的
2,不需要了吧我感觉也没什么用啊
1,哦好的你都没什么啊
5,他只是关注而已官就是刚才有没什么那个没什么关系
3,到时候再说吧我就传上去看一下可以没什么事吧
2,没什么了挂了吧
2,现在我这边没什么时间了我就麻烦了
1,啊好嘞好嘞谢谢我是我注册完我还没什么上武汉
1,行好的好的好的不好意思啊好嘞好嘞好再见
1,啊行好吧谢谢啊
1,啊行好后面的时候好吧你现在上班了吗
1,行好谢谢麻烦了
1,好的好的行好嘞谢谢啊
1,行好再见好拜拜
1,啊行好的好的谢谢
1,啊行好一点好的谢谢
1,啊可以可以行好谢谢啊
1,好的行好谢谢啊
1,好的行好的好的行好嘞
1,好嘞好嘞好嘞好嘞行好嘞我现在忙了一会儿再打吧好吗
1,行好的好的好的好的好的
1,啊行好嘞没问题
1,行吧行好可以啊
6,你到时候打电话干什么
6,应该是干什么呢
6,我说你是干什么的
6,也不是干什么的
6,我先问你是干什么的
2,那个不需要因为你们干什么呢
6,嗯干什么的干什么的
6,我问你是干什么的
6,哦你是干什么的
6,我说你们干什么的
6,你说什么你干什么啦
6,你说你你干什么的吗
6,不是你你什么质保啊你这莫名其妙的说什么呢
6,不是啊那个男的关注有什么用啊
6,不是不是你你你那里是什么
6,不是您是什么事情
6,不是不是你刚才说的是什么我没有听清楚
6,不是我说你是做什么的
6,不是一直做什么的
6,不是不是你刚刚说什么我注册什么
6,啊不是不是你把那个什么给我取消了行吗
6,我就说的不是才说是什么呀已婚的呀
6,不是你那个是什么你说的
6,不是你说的什么
6,可是我现在没有在东莞啊
2,我现在没有没有这个心心情啊
5,我我我那个没有经络因为他要id说我没有开起来
1,可以吧我我们现在是离了离得不过那个还没还没有
1,啊现在还没有是吧
2,你先跟别人说吧我还是不用的喽
2,啊不用说了现在我就是朋友有在谈呢别人介绍的
3,我都能再说吧就是我给别人控制他现在他他没有回话都能和功能我跟你联系好吧
6,是你给我打还是别人跟我打
5,我的什么不是别人了解
1,哦好好听我小姨我小姨也注册会员他说什么什么时他正在跟别人什么别人在聊啊怎么教教什么年费也是他也是刚开始用吧
1,好好好好好我这这这这这外面开车在外面比较忙啊
4,哦哦这样我在外面
4,这样我心想对我现在在外面有点吵
14,到时再说吧我现在在往外在外面
4,身份证亲妈生的啊我现在在外面有事情打电话给到姜桂之性方便的
1,好好谢谢我现在在外面
1,可以吧哦因为我现在不方便我现在在外面
5,哦我这是那天是在百度上面嗯进去的吧
2,呃我想自己进去里面找
2,哦不好意思我当时是点进去不
5,我把我这把钱进去打起来然后就点这是这起的
6,那个是要会员的我才才能进去文武
6,然后呀充会员的充不进去了呀
5,啊好不好要给你进去才知道算了手段
6,我说你不在重庆吗
6,哦你们重庆这边不是有那个a p p他也有看到的嘛他给我联系过的
6,啊你这个电话好像是四川的吧重庆的
6,呃呃可可是我今年媒体的媒不在重庆吗
6,我在我在重庆这边啊
1,可以我是重庆人
6,嗯我现在不在步骤啊我现在在重庆
1,可以可以我我是重庆这边的
6,你说我发现你这电话是重庆的呀这么远的
6,哎我看你那个电话是重庆那边打过来的
2,啊对不起对不起打错了
2,你肯定打错了对不起啊你是不是打错了
2,你个打错了但是
2,你打错了没有这个电话拜拜
1,不是信号不在啊你明天再打给我吧好不好
5,我我就跟你这订一下下好不好
14,我现在有点事我等一下我给你打电话好不好
1,嗯看情况再说吧好不好
1,好的好的我刚好在上班好好不好
1,我现在都有点忙等一下我打电话给你好不好
14,后面再说好不好我现在这会在忙
5,啊你给我电话发不出去就行了嘛好不好
2,不用了谢谢大家了好不好
2,啊我就见到他了哎算了这那就先这样好不好
1,我现在上班呢晚上打电话好不好
2,不用我已经有了
2,不用了解了不用来电了我也真的已经结婚了啊
2,不用了我已经撤掉了
2,啊不用了不用了现在已经已婚了哈谢谢啊
2,可能不用吧因为我现在已经回来了
2,不用了不用了我我已经有了
1,好的啊我是给我孩子正在可能是发了一次
1,可以行啊你是正在我们
1,好吧我现在正在上班
5,这个我现在正在
1,行行行好我我现在还正在忙
1,好的好的我正在家吧好的
1,好好行我现在正在正在忙了啊先挂了哈
4,不好意思我现在正在忙
1,行知道了好了拜拜
1,好的好的我这会在忙等会再给你说啊拜拜
1,好的好的现在忙好吧拜拜
2,呃不需要了谢谢啊拜拜
1,好的谢谢拜拜就挂了
1,啊我在吗我在吗好拜拜
1,哦好的好的谢谢啊好的好的拜拜
1,好的好的嗯好拜拜
1,啊好谢谢好拜拜啊
2,没有了不需要了啊好谢谢拜拜
1,好好好好好谢谢拜拜拜拜
1,可以好好谢谢拜拜
1,好好的好的好好嗯拜拜
1,啊好好谢谢好拜拜
1,好好可以好好那先谢谢了哈拜拜
1,好好好好好谢谢拜拜
1,好的好的谢谢啊好好挂了拜拜
1,好的好的好好谢谢拜拜
1,好的好的好的好好好现在没有时间啊拜拜
1,哎好嘞好嘞好好谢谢好好谢谢拜拜
1,好谢谢好好好拜拜
1,好好好谢谢了拜拜
1,好好好谢谢好拜拜
1,得好好的好的哎拜拜
1,好好的好的拜拜
1,好好谢谢好拜拜
1,好好好行行好拜拜
1,可以呀会不会是变成的怎么那种他怎么会有这种好事给我的你下的是很倒霉的
6,您好您是怎么称呼
6,你贵姓怎么称呼
6,我说我看不到他他们上面资料要怎么要怎么开通什么来着
16,可以的老师怎么退款哎呀怎么贵姓啊
6,三三怎么干啥呀你是哪的
2,啊但是我那个没有注册完吧怎么怎么就我我都还没完善完善资料啊
5,哎你好怎么说怎么说
6,你这个怎么是逛
6,怎么核实一下啊
5,不记得呢要不你来跟我啊要不你帮我寄到购买
2,可能是搞错了我我没有没有我这边不记得我有注册过
5,你们这个要说记得我不行其参与的态度
1,哦对哦我记得我记得之前里面给我打电话然后我好像是你们都不论时间晚上十点还是多少点给我打电话但之后有的话就会给我打电话
2,哎我记得没有注册过验证
2,不是我那个我密码我都不记得了我最近都没有上登过
5,交完这个再往我记得我写嘞
1,好的好的感谢你感谢啊
1,好的好的好感谢啊
1,可以可以要得谢谢感谢干净
1,啊可以的非常的感谢啊
1,可以可以那就太感谢好的
1,好的好的非常的感谢
5,哎还是比较少的啊感谢感谢嗯
1,可以可以好很感谢啊
1,好的感谢哈谢谢
1,啊可以可以好的感谢哈
1,好好好行感谢啊
1,可以可以好再见啦感谢感谢
1,可以可以没问题好那感谢你啊
1,好的谢谢太感谢你了
1,好好好谢谢你麻烦你了感谢你
5,嗯这个什么了解呢
2,哦这个不需要我自己看吧
3,那就到时候再看吧
2,我不想通过这个我就就自己看吧好吧
1,好的到时候看吧啊
1,到时候再看吧好吧
2,嗯嗯这边我自己看你看吧
3,到时再看吧也行
1,行你到时候你看吧
1,再看吧好吧谢谢你
2,还是算了吧我不想找
2,那算了吧算了吧我一天有时候我一直在干活有时候忙没有时候没时间接电话的
2,算了吧我自己一般不是很熟悉的不想解除
2,嗯我说呃算了吧我是
2,我觉得他不是很现实算了吧
2,还是算了吧我不找了
2,嗯我还想玩这都三十多了你知道吧我都有那个单多了还是您算了吧就好是吧
2,哈哈算了吧没那个备案
2,嗯算了吧就别打了
2,这个不用了吧我感觉算了吧
2,啊你算了吧我没听清楚
1,行行行行我现在正忙着呢
1,行行那先挂了挂了
1,行行行行行行行好
1,啊行行哎行哎好的
1,行行吗我现在想啊
1,行行我就已经才登陆联系
16,好行行行不要钱吧
1,行行我在上课行好好
1,行行行行行行好我现在在忙好等一会再打给你
1,啊行行再说吧嗯好的
1,行行行行行你们当中的介绍几个
1,哎行行行我现在很忙啊一会儿再说吧
1,好的好的行行谢谢啊
2,啊行行行行好那随便正在下去了下次不要打电话了
1,啊那行行行行就是摄像头完了
1,行行行行谢谢你是这样啊
1,可以呀我等着嘞
1,啊可以啊我就是我可以可以
1,哦可以可以好的
1,啊行了行了可以
1,可以可以可以可以可以可以可以拉
1,哎可以可以可以好行
1,我才可以我说可以
1,可以可以随时可以
2,啊可以可以暂时不需要啊
1,可以我现在忙啊
1,啊可以吧可以吧好
1,可以可以呀可以
1,可以可以嗯好就这样啊
1,可以可以我现在忙着现在啊
2,不用打电话不要打电话哈
2,啊不用了以后不要再打电话了
2,尽量不要打电话吧好吧
2,不要给我打电话我上班挺忙的
2,不要给我打电话什么事情
1,不要在工作日给我打电话
2,不不不那你以后就不要打电话你如果不让我搞清楚的话你就不要打电话过来了
1,嗯最好不要经常打电话
2,一般下午就可以登录不要打电话
2,啊不要你打电话给我
2,嗯后期不要打电话好吧
2,不可以不要打电话我自己上去好吧
2,嗯最好不要不要打电话
1,你要弄好一点的不然就不要给我打电话了啊
2,可以可以你不要打电话我接过婚呢
2,不要再打电话给我了谢谢
2,你这个车的不要了
2,暂时先不要打我了希望以后再等
2,呃不别不要我不需要好
2,产品不要不要那种偷就好了
6,要不要要不要手续费
2,我先不那个了吧我不要了
2,真不要了我慢慢教
2,啊不要了不要了
2,哎呀不要不要但是一辈子挺好的
6,嗯要不要收费啊
2,我就试了一下不需要
2,不不需要不需要不需要谢谢啊
2,我我我不需要不需要
2,哦不需要了我我
2,不需要不需要好吧
2,我不是我不需要
2,不需要不需要用笔可以吧就你就行了
2,第三个我不需要了不需要
2,不需要不需要我是搞得好玩的
2,我不需要我不需要我不需要不需要不需要谢谢
6,啊打电话跟我联系啊
1,好好好在联系啊
1,他一会再联系他呗
16,你等我毕业了该联系我啊现在别联系了
2,啊你让他联系我吧我不想联系你这这边
2,之前这个河南之前有一个红章老师他跟我联系过了有段时间后面我让他不要再跟我联系
1,好的好的好的啊跟我联系过
1,好的好的我现在在忙哈有空了再联系你们好吧
1,可以好我现在忙有空你们再联系吧
1,可以我在车上信号不是很好
4,哎这信号不好嗯不好意思嗯
6,啊我这信号不太好那个白衣人来说吧
6,您这边信号不太好您刚才说的事本来遇到
6,我这里信号不是很好我在屋子里面做信号不是很好
1,好的好的可能信号不好吧
6,我姓信号不好我没听到你说什么
1,啊我说可以啊我现在在地铁上呢估计信号不好吧
4,我这里信号有一点不好
1,喂我说可以我这边在在高速上了信号不好好好谢谢谢谢
1,稍微好的好的我因为我现在在北京
6,但是我现在没在北京
2,不用了因为我现在不在北京
6,我现在没有在北京我已经回哈尔滨了我那是在北京市
6,啊你那边有没有北京的呀
1,可以咱们是在北京是吧这个女士
1,啊行吧我有我有事不带北京
1,我最好要北京的
5,我说要到我们本地受理的首在北京那边太远了
4,我现在在北京上班的所以这个
5,你在说在北京了是吗
1,好我但是我不在北京
5,嗯今天我是总部北京海状态的你那边
6,我是我是在广州注册的你就北京号吗
2,我想不用了我因为我以前在这个范模会员我这又是一次侧着放到我那会员转账
2,不过他这个需要帮会员是吗
6,我没有办你们那边的会员你还说吗
6,哦我没我没那个什么注册你们会员啊
6,嗯嗯您是想要我那个区门面办会员是吧对不对
6,可是我没注册会员呢
1,可以我之前就是你们那的会员啊
1,可以那我们在家叫我儿子跟我儿子联系一下叫他去
6,不是我是这样的我我在我在给我儿子打一个农业这样子吧我不想我呀
6,我在带儿子我在大小孩
2,他有病啊我这手机号都他妈辅导我儿子都好几岁了
1,对可以是我儿子
5,不是那份简历数儿子头的
6,啊不是我呀我给我儿子
6,还有个儿子待着呢
1,可以可以因为我是给儿子注册的
6,我不是我这个我是给我儿子喜欢的学校吗
2,我现在不需要我就当时就给我儿子是的啊
6,哎我去帮我儿子找的
2,可以我那个资料改不了之前那个是要那个生效啊幺三零还没有那个没有没有留意
